# packages in environment at /work/pa-hilario/anaconda3/envs/deeptools:
#
# Name                           Version          Build                 Channel
ForkPoolWorker-31 countReadsInRegions_worker: processing 5000000 (12028513.0 per sec) @ chr4:75000000-80000000
ForkPoolWorker-31,  processing 43 (55545.1 per sec) reads @ chr1:170000000-175000000
ForkPoolWorker-31 countReadsInRegions_worker: processing 5000000 (12223558.9 per sec) @ chr1:170000000-175000000
ForkPoolWorker-31,  processing 46 (61425.7 per sec) reads @ chr1:230000000-235000000
ForkPoolWorker-31 countReadsInRegions_worker: processing 5000000 (12206611.5 per sec) @ chr1:230000000-235000000
ForkPoolWorker-31,  processing 46 (61464.8 per sec) reads @ chr17:10000000-15000000
ForkPoolWorker-31 countReadsInRegions_worker: processing 5000000 (12174030.2 per sec) @ chr17:10000000-15000000
ForkPoolWorker-31,  processing 0 (0.0 per sec) reads @ chr5_GL000208v1_random:0-92689
ForkPoolWorker-31 countReadsInRegions_worker: processing 92689 (7995348.9 per sec) @ chr5_GL000208v1_random:0-92689
ForkPoolWorker-31,  processing 22 (36414.6 per sec) reads @ chr11:80000000-85000000
ForkPoolWorker-31 countReadsInRegions_worker: processing 5000000 (12214695.1 per sec) @ chr11:80000000-85000000
ForkPoolWorker-31,  processing 23 (36708.1 per sec) reads @ chr5:150000000-155000000
ForkPoolWorker-31 countReadsInRegions_worker: processing 5000000 (12091833.6 per sec) @ chr5:150000000-155000000
ForkPoolWorker-31,  processing 29 (44850.6 per sec) reads @ chr8:95000000-100000000
ForkPoolWorker-31 countReadsInRegions_worker: processing 5000000 (12062261.4 per sec) @ chr8:95000000-100000000
ForkPoolWorker-24,  processing 8 (8287.1 per sec) reads @ chr20:25000000-30000000
ForkPoolWorker-24 countReadsInRegions_worker: processing 5000000 (5906947.9 per sec) @ chr20:25000000-30000000
ForkPoolWorker-24,  processing 21 (23519.5 per sec) reads @ chr10:15000000-20000000
ForkPoolWorker-24 countReadsInRegions_worker: processing 5000000 (11480015.4 per sec) @ chr10:15000000-20000000
ForkPoolWorker-24,  processing 20 (32103.4 per sec) reads @ chr12:10000000-15000000
ForkPoolWorker-24 countReadsInRegions_worker: processing 5000000 (11471663.4 per sec) @ chr12:10000000-15000000
ForkPoolWorker-24,  processing 19 (25616.1 per sec) reads @ chr5:35000000-40000000
ForkPoolWorker-24 countReadsInRegions_worker: processing 5000000 (11377944.4 per sec) @ chr5:35000000-40000000
ForkPoolWorker-24,  processing 0 (0.0 per sec) reads @ chrUn_KI270363v1:0-1803
ForkPoolWorker-24 countReadsInRegions_worker: processing 1803 (426527.4 per sec) @ chrUn_KI270363v1:0-1803
ForkPoolWorker-24,  processing 0 (0.0 per sec) reads @ chrUn_KI270448v1:0-7992
ForkPoolWorker-24 countReadsInRegions_worker: processing 7992 (1806568.4 per sec) @ chrUn_KI270448v1:0-7992
ForkPoolWorker-24,  processing 38 (47365.1 per sec) reads @ chr7:100000000-105000000
ForkPoolWorker-24 countReadsInRegions_worker: processing 5000000 (11333781.9 per sec) @ chr7:100000000-105000000
ForkPoolWorker-24,  processing 26 (39800.0 per sec) reads @ chr16:20000000-25000000
ForkPoolWorker-24 countReadsInRegions_worker: processing 5000000 (11322149.9 per sec) @ chr16:20000000-25000000
ForkPoolWorker-24,  processing 8 (14140.1 per sec) reads @ chr5:100000000-105000000
ForkPoolWorker-24 countReadsInRegions_worker: processing 5000000 (11416234.5 per sec) @ chr5:100000000-105000000
ForkPoolWorker-24,  processing 14 (26862.0 per sec) reads @ chrX:140000000-145000000
ForkPoolWorker-24 countReadsInRegions_worker: processing 5000000 (11363591.8 per sec) @ chrX:140000000-145000000
ForkPoolWorker-24,  processing 108 (91567.6 per sec) reads @ chr6:30000000-35000000
ForkPoolWorker-24 countReadsInRegions_worker: processing 5000000 (11571055.6 per sec) @ chr6:30000000-35000000
ForkPoolWorker-24,  processing 2 (5017.1 per sec) reads @ chr1_KI270713v1_random:0-40745
ForkPoolWorker-24 countReadsInRegions_worker: processing 40745 (5554733.0 per sec) @ chr1_KI270713v1_random:0-40745
ForkPoolWorker-24,  processing 15 (29033.0 per sec) reads @ chr5:115000000-120000000
ForkPoolWorker-24 countReadsInRegions_worker: processing 5000000 (11546152.9 per sec) @ chr5:115000000-120000000
ForkPoolWorker-24,  processing 0 (0.0 per sec) reads @ chr22_KI270736v1_random:0-181920
ForkPoolWorker-24 countReadsInRegions_worker: processing 181920 (9307827.6 per sec) @ chr22_KI270736v1_random:0-181920
ForkPoolWorker-24,  processing 0 (0.0 per sec) reads @ chrUn_KI270424v1:0-2140
ForkPoolWorker-24 countReadsInRegions_worker: processing 2140 (503297.7 per sec) @ chrUn_KI270424v1:0-2140
ForkPoolWorker-24,  processing 0 (0.0 per sec) reads @ chr22_KI270737v1_random:0-103838
ForkPoolWorker-24 countReadsInRegions_worker: processing 103838 (8410152.1 per sec) @ chr22_KI270737v1_random:0-103838
ForkPoolWorker-24,  processing 0 (0.0 per sec) reads @ chrUn_KI270311v1:0-12399
ForkPoolWorker-24 countReadsInRegions_worker: processing 12399 (2659703.1 per sec) @ chrUn_KI270311v1:0-12399
ForkPoolWorker-24,  processing 5 (11841.6 per sec) reads @ chrX:90000000-95000000
ForkPoolWorker-24 countReadsInRegions_worker: processing 5000000 (11918114.8 per sec) @ chrX:90000000-95000000
ForkPoolWorker-24,  processing 0 (0.0 per sec) reads @ chr11_KI270721v1_random:0-100316
ForkPoolWorker-24 countReadsInRegions_worker: processing 100316 (8841450.8 per sec) @ chr11_KI270721v1_random:0-100316
ForkPoolWorker-24,  processing 26 (43120.6 per sec) reads @ chr10:25000000-30000000
ForkPoolWorker-24 countReadsInRegions_worker: processing 5000000 (11890881.7 per sec) @ chr10:25000000-30000000
ForkPoolWorker-12,  processing 0 (0.0 per sec) reads @ chr9:55000000-60000000
ForkPoolWorker-12 countReadsInRegions_worker: processing 5000000 (9686918.6 per sec) @ chr9:55000000-60000000
ForkPoolWorker-12,  processing 18 (24924.9 per sec) reads @ chr7:10000000-15000000
ForkPoolWorker-12 countReadsInRegions_worker: processing 5000000 (10947086.7 per sec) @ chr7:10000000-15000000
ForkPoolWorker-12,  processing 246 (142179.8 per sec) reads @ chr12:90000000-95000000
ForkPoolWorker-12 countReadsInRegions_worker: processing 5000000 (11186940.7 per sec) @ chr12:90000000-95000000
ForkPoolWorker-12,  processing 40 (69413.4 per sec) reads @ chr16:5000000-10000000
ForkPoolWorker-12 countReadsInRegions_worker: processing 5000000 (11338567.7 per sec) @ chr16:5000000-10000000
ForkPoolWorker-12,  processing 14 (25925.1 per sec) reads @ chr1:180000000-185000000
ForkPoolWorker-12 countReadsInRegions_worker: processing 5000000 (11273331.9 per sec) @ chr1:180000000-185000000
ForkPoolWorker-12,  processing 0 (0.0 per sec) reads @ chrUn_KI270538v1:0-91309
ForkPoolWorker-12 countReadsInRegions_worker: processing 91309 (8151757.2 per sec) @ chrUn_KI270538v1:0-91309
ForkPoolWorker-12,  processing 15 (25533.5 per sec) reads @ chr2:200000000-205000000
ForkPoolWorker-12 countReadsInRegions_worker: processing 5000000 (11600870.5 per sec) @ chr2:200000000-205000000
ForkPoolWorker-12,  processing 17 (32118.5 per sec) reads @ chr3:185000000-190000000
ForkPoolWorker-12 countReadsInRegions_worker: processing 5000000 (11490123.2 per sec) @ chr3:185000000-190000000
ForkPoolWorker-12,  processing 14 (28122.7 per sec) reads @ chr7:110000000-115000000
ForkPoolWorker-12 countReadsInRegions_worker: processing 5000000 (11374538.0 per sec) @ chr7:110000000-115000000
ForkPoolWorker-12,  processing 18 (32099.3 per sec) reads @ chr1:245000000-248956422
ForkPoolWorker-12 countReadsInRegions_worker: processing 3956422 (11660143.7 per sec) @ chr1:245000000-248956422
ForkPoolWorker-12,  processing 0 (0.0 per sec) reads @ chrUn_KI270392v1:0-971
ForkPoolWorker-12 countReadsInRegions_worker: processing 971 (130212.9 per sec) @ chrUn_KI270392v1:0-971
ForkPoolWorker-12,  processing 39 (63206.3 per sec) reads @ chr11:40000000-45000000
ForkPoolWorker-12 countReadsInRegions_worker: processing 5000000 (11929477.3 per sec) @ chr11:40000000-45000000
ForkPoolWorker-12,  processing 0 (0.0 per sec) reads @ chrY:55000000-57227415
ForkPoolWorker-12 countReadsInRegions_worker: processing 2227415 (11998011.5 per sec) @ chrY:55000000-57227415
ForkPoolWorker-12,  processing 27 (41075.9 per sec) reads @ chr15:25000000-30000000
ForkPoolWorker-12 countReadsInRegions_worker: processing 5000000 (11926424.4 per sec) @ chr15:25000000-30000000
ForkPoolWorker-12,  processing 23 (36834.3 per sec) reads @ chr3:165000000-170000000
ForkPoolWorker-12 countReadsInRegions_worker: processing 5000000 (12188634.1 per sec) @ chr3:165000000-170000000
ForkPoolWorker-26,  processing 65 (42124.5 per sec) reads @ chr1:210000000-215000000
ForkPoolWorker-26 countReadsInRegions_worker: processing 5000000 (10199897.7 per sec) @ chr1:210000000-215000000
ForkPoolWorker-26,  processing 0 (0.0 per sec) reads @ chrY:20000000-25000000
ForkPoolWorker-26 countReadsInRegions_worker: processing 5000000 (11072444.5 per sec) @ chrY:20000000-25000000
ForkPoolWorker-26,  processing 0 (0.0 per sec) reads @ chr14:0-5000000
ForkPoolWorker-26 countReadsInRegions_worker: processing 5000000 (11228887.8 per sec) @ chr14:0-5000000
ForkPoolWorker-26,  processing 0 (0.0 per sec) reads @ chrUn_KI270371v1:0-2805
ForkPoolWorker-26 countReadsInRegions_worker: processing 2805 (686808.1 per sec) @ chrUn_KI270371v1:0-2805
ForkPoolWorker-26,  processing 0 (0.0 per sec) reads @ chrUn_KI270384v1:0-1658
ForkPoolWorker-26 countReadsInRegions_worker: processing 1658 (450398.7 per sec) @ chrUn_KI270384v1:0-1658
ForkPoolWorker-26,  processing 22 (41286.2 per sec) reads @ chr4:145000000-150000000
ForkPoolWorker-26 countReadsInRegions_worker: processing 5000000 (11260795.5 per sec) @ chr4:145000000-150000000
ForkPoolWorker-26,  processing 25 (39839.5 per sec) reads @ chr3:30000000-35000000
ForkPoolWorker-26 countReadsInRegions_worker: processing 5000000 (11231088.7 per sec) @ chr3:30000000-35000000
ForkPoolWorker-26,  processing 3 (6563.9 per sec) reads @ chr12:35000000-40000000
ForkPoolWorker-26 countReadsInRegions_worker: processing 5000000 (11296236.7 per sec) @ chr12:35000000-40000000
ForkPoolWorker-26,  processing 77 (90414.7 per sec) reads @ chr11:130000000-135000000
ForkPoolWorker-26 countReadsInRegions_worker: processing 5000000 (10951871.7 per sec) @ chr11:130000000-135000000
ForkPoolWorker-26,  processing 0 (0.0 per sec) reads @ chrUn_KI270748v1:0-93321
ForkPoolWorker-26 countReadsInRegions_worker: processing 93321 (8329608.7 per sec) @ chrUn_KI270748v1:0-93321
ForkPoolWorker-26,  processing 29 (47163.6 per sec) reads @ chr16:45000000-50000000
ForkPoolWorker-26 countReadsInRegions_worker: processing 5000000 (11446286.6 per sec) @ chr16:45000000-50000000
ForkPoolWorker-26,  processing 27 (36601.9 per sec) reads @ chr7:150000000-155000000
ForkPoolWorker-26 countReadsInRegions_worker: processing 5000000 (11596938.0 per sec) @ chr7:150000000-155000000
ForkPoolWorker-26,  processing 150 (100182.4 per sec) reads @ chr17:60000000-65000000
ForkPoolWorker-26 countReadsInRegions_worker: processing 5000000 (11788083.9 per sec) @ chr17:60000000-65000000
ForkPoolWorker-26,  processing 0 (0.0 per sec) reads @ chr9:45000000-50000000
ForkPoolWorker-26 countReadsInRegions_worker: processing 5000000 (11831605.1 per sec) @ chr9:45000000-50000000
ForkPoolWorker-26,  processing 87 (81561.1 per sec) reads @ chr9:130000000-135000000
ForkPoolWorker-26 countReadsInRegions_worker: processing 5000000 (11837408.6 per sec) @ chr9:130000000-135000000
ForkPoolWorker-33,  processing 0 (0.0 per sec) reads @ chr4_GL000008v2_random:0-209709
ForkPoolWorker-33 countReadsInRegions_worker: processing 209709 (3191220.3 per sec) @ chr4_GL000008v2_random:0-209709
ForkPoolWorker-33,  processing 6 (8762.5 per sec) reads @ chr6:120000000-125000000
ForkPoolWorker-33 countReadsInRegions_worker: processing 5000000 (11617064.6 per sec) @ chr6:120000000-125000000
ForkPoolWorker-33,  processing 4 (8004.4 per sec) reads @ chr19:25000000-30000000
ForkPoolWorker-33 countReadsInRegions_worker: processing 5000000 (11965230.9 per sec) @ chr19:25000000-30000000
ForkPoolWorker-33,  processing 0 (0.0 per sec) reads @ chrUn_KI270512v1:0-22689
ForkPoolWorker-33 countReadsInRegions_worker: processing 22689 (4609123.0 per sec) @ chrUn_KI270512v1:0-22689
ForkPoolWorker-33,  processing 0 (0.0 per sec) reads @ chrUn_KI270591v1:0-5796
ForkPoolWorker-33 countReadsInRegions_worker: processing 5796 (1430600.0 per sec) @ chrUn_KI270591v1:0-5796
ForkPoolWorker-33,  processing 34 (48804.4 per sec) reads @ chr1:240000000-245000000
ForkPoolWorker-33 countReadsInRegions_worker: processing 5000000 (11877136.9 per sec) @ chr1:240000000-245000000
ForkPoolWorker-33,  processing 0 (0.0 per sec) reads @ chrUn_KI270746v1:0-66486
ForkPoolWorker-33 countReadsInRegions_worker: processing 66486 (8006847.8 per sec) @ chrUn_KI270746v1:0-66486
ForkPoolWorker-33,  processing 27 (36566.4 per sec) reads @ chr4:150000000-155000000
ForkPoolWorker-33 countReadsInRegions_worker: processing 5000000 (11845672.9 per sec) @ chr4:150000000-155000000
ForkPoolWorker-33,  processing 22 (38754.6 per sec) reads @ chr10:95000000-100000000
ForkPoolWorker-33 countReadsInRegions_worker: processing 5000000 (11795357.2 per sec) @ chr10:95000000-100000000
ForkPoolWorker-33,  processing 29 (35711.9 per sec) reads @ chr18:5000000-10000000
ForkPoolWorker-33 countReadsInRegions_worker: processing 5000000 (11584727.8 per sec) @ chr18:5000000-10000000
ForkPoolWorker-33,  processing 6 (13073.2 per sec) reads @ chr4:35000000-40000000
ForkPoolWorker-33 countReadsInRegions_worker: processing 5000000 (11799325.8 per sec) @ chr4:35000000-40000000
ForkPoolWorker-33,  processing 36 (54217.2 per sec) reads @ chr3:15000000-20000000
ForkPoolWorker-33 countReadsInRegions_worker: processing 5000000 (11753840.7 per sec) @ chr3:15000000-20000000
ForkPoolWorker-33,  processing 72 (75762.6 per sec) reads @ chr2:65000000-70000000
ForkPoolWorker-33 countReadsInRegions_worker: processing 5000000 (11638953.3 per sec) @ chr2:65000000-70000000
ForkPoolWorker-33,  processing 3 (7557.3 per sec) reads @ chr1_KI270711v1_random:0-42210
ForkPoolWorker-33 countReadsInRegions_worker: processing 42210 (6219186.1 per sec) @ chr1_KI270711v1_random:0-42210
ForkPoolWorker-33,  processing 41 (59731.3 per sec) reads @ chr13:45000000-50000000
ForkPoolWorker-33 countReadsInRegions_worker: processing 5000000 (11828308.5 per sec) @ chr13:45000000-50000000
ForkPoolWorker-33,  processing 60 (64677.0 per sec) reads @ chr8:140000000-145000000
ForkPoolWorker-33 countReadsInRegions_worker: processing 5000000 (11757010.2 per sec) @ chr8:140000000-145000000
ForkPoolWorker-33,  processing 0 (0.0 per sec) reads @ chr14_GL000194v1_random:0-191469
ForkPoolWorker-33 countReadsInRegions_worker: processing 191469 (10502847.0 per sec) @ chr14_GL000194v1_random:0-191469
ForkPoolWorker-33,  processing 0 (0.0 per sec) reads @ chr17_GL000205v2_random:0-185591
ForkPoolWorker-33 countReadsInRegions_worker: processing 185591 (10457221.0 per sec) @ chr17_GL000205v2_random:0-185591
ForkPoolWorker-33,  processing 5 (11881.9 per sec) reads @ chrX:80000000-85000000
ForkPoolWorker-33 countReadsInRegions_worker: processing 5000000 (11661702.8 per sec) @ chrX:80000000-85000000
ForkPoolWorker-33,  processing 42 (51373.8 per sec) reads @ chr12:130000000-133275309
ForkPoolWorker-33 countReadsInRegions_worker: processing 3275309 (12013069.4 per sec) @ chr12:130000000-133275309
ForkPoolWorker-10,  processing 16 (1988.9 per sec) reads @ chr2:50000000-55000000
ForkPoolWorker-10 countReadsInRegions_worker: processing 5000000 (10011189.6 per sec) @ chr2:50000000-55000000
ForkPoolWorker-10,  processing 29 (44554.9 per sec) reads @ chr1:200000000-205000000
ForkPoolWorker-10 countReadsInRegions_worker: processing 5000000 (10934637.8 per sec) @ chr1:200000000-205000000
ForkPoolWorker-10,  processing 0 (0.0 per sec) reads @ chrUn_KI270390v1:0-2387
ForkPoolWorker-10 countReadsInRegions_worker: processing 2387 (660670.7 per sec) @ chrUn_KI270390v1:0-2387
ForkPoolWorker-10,  processing 33 (49968.2 per sec) reads @ chr14:50000000-55000000
ForkPoolWorker-10 countReadsInRegions_worker: processing 5000000 (11234259.4 per sec) @ chr14:50000000-55000000
ForkPoolWorker-10,  processing 25 (44281.1 per sec) reads @ chr5:120000000-125000000
ForkPoolWorker-10 countReadsInRegions_worker: processing 5000000 (11176334.5 per sec) @ chr5:120000000-125000000
ForkPoolWorker-10,  processing 0 (0.0 per sec) reads @ chrUn_KI270302v1:0-2274
ForkPoolWorker-10 countReadsInRegions_worker: processing 2274 (644797.7 per sec) @ chrUn_KI270302v1:0-2274
ForkPoolWorker-10,  processing 22 (41565.2 per sec) reads @ chrX:10000000-15000000
ForkPoolWorker-10 countReadsInRegions_worker: processing 5000000 (11248709.3 per sec) @ chrX:10000000-15000000
ForkPoolWorker-10,  processing 1 (2918.8 per sec) reads @ chr2:90000000-95000000
ForkPoolWorker-10 countReadsInRegions_worker: processing 5000000 (11255416.6 per sec) @ chr2:90000000-95000000
ForkPoolWorker-10,  processing 34 (52008.1 per sec) reads @ chr13:40000000-45000000
ForkPoolWorker-10 countReadsInRegions_worker: processing 5000000 (11225017.2 per sec) @ chr13:40000000-45000000
ForkPoolWorker-10,  processing 26 (48968.1 per sec) reads @ chr5:170000000-175000000
ForkPoolWorker-10 countReadsInRegions_worker: processing 5000000 (11472918.6 per sec) @ chr5:170000000-175000000
ForkPoolWorker-10,  processing 0 (0.0 per sec) reads @ chrUn_KI270366v1:0-8320
ForkPoolWorker-10 countReadsInRegions_worker: processing 8320 (2084126.2 per sec) @ chrUn_KI270366v1:0-8320
ForkPoolWorker-10,  processing 23 (40963.5 per sec) reads @ chr1:55000000-60000000
ForkPoolWorker-10 countReadsInRegions_worker: processing 5000000 (11596572.5 per sec) @ chr1:55000000-60000000
ForkPoolWorker-10,  processing 32 (43833.4 per sec) reads @ chr15:40000000-45000000
ForkPoolWorker-10 countReadsInRegions_worker: processing 5000000 (11738275.0 per sec) @ chr15:40000000-45000000
ForkPoolWorker-10,  processing 14 (27311.7 per sec) reads @ chr5:25000000-30000000
ForkPoolWorker-10 countReadsInRegions_worker: processing 5000000 (11745098.9 per sec) @ chr5:25000000-30000000
ForkPoolWorker-10,  processing 55 (72863.8 per sec) reads @ chr3:100000000-105000000
ForkPoolWorker-10 countReadsInRegions_worker: processing 5000000 (11771020.0 per sec) @ chr3:100000000-105000000
ForkPoolWorker-37,  processing 14 (12888.6 per sec) reads @ chr7:70000000-75000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (5939909.0 per sec) @ chr7:70000000-75000000
ForkPoolWorker-37,  processing 0 (0.0 per sec) reads @ chrUn_KI270379v1:0-1045
ForkPoolWorker-37 countReadsInRegions_worker: processing 1045 (230081.2 per sec) @ chrUn_KI270379v1:0-1045
ForkPoolWorker-37,  processing 10 (15863.5 per sec) reads @ chr12:60000000-65000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (12138214.0 per sec) @ chr12:60000000-65000000
ForkPoolWorker-37,  processing 14 (22208.9 per sec) reads @ chr15:50000000-55000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (11794673.9 per sec) @ chr15:50000000-55000000
ForkPoolWorker-37,  processing 77 (81741.7 per sec) reads @ chr2:130000000-135000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (11949032.6 per sec) @ chr2:130000000-135000000
ForkPoolWorker-37,  processing 19 (27106.0 per sec) reads @ chr6:60000000-65000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (11863853.3 per sec) @ chr6:60000000-65000000
ForkPoolWorker-37,  processing 15 (25450.9 per sec) reads @ chr11:85000000-90000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (11804752.2 per sec) @ chr11:85000000-90000000
ForkPoolWorker-37,  processing 0 (0.0 per sec) reads @ chr9_KI270720v1_random:0-39050
ForkPoolWorker-37 countReadsInRegions_worker: processing 39050 (5465233.1 per sec) @ chr9_KI270720v1_random:0-39050
ForkPoolWorker-37,  processing 5 (10255.0 per sec) reads @ chr11:100000000-105000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (11886628.9 per sec) @ chr11:100000000-105000000
ForkPoolWorker-37,  processing 45 (52327.1 per sec) reads @ chr2:25000000-30000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (11735404.6 per sec) @ chr2:25000000-30000000
ForkPoolWorker-37,  processing 5 (10245.0 per sec) reads @ chr1:185000000-190000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (11787143.1 per sec) @ chr1:185000000-190000000
ForkPoolWorker-37,  processing 0 (0.0 per sec) reads @ chrUn_KI270418v1:0-2145
ForkPoolWorker-37 countReadsInRegions_worker: processing 2145 (514160.6 per sec) @ chrUn_KI270418v1:0-2145
ForkPoolWorker-37,  processing 31 (45590.3 per sec) reads @ chr11:110000000-115000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (11756450.0 per sec) @ chr11:110000000-115000000
ForkPoolWorker-37,  processing 0 (0.0 per sec) reads @ chr14:10000000-15000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (11820734.7 per sec) @ chr14:10000000-15000000
ForkPoolWorker-37,  processing 94 (72275.8 per sec) reads @ chr19:45000000-50000000
ForkPoolWorker-37 countReadsInRegions_worker: processing 5000000 (11850217.8 per sec) @ chr19:45000000-50000000
ForkPoolWorker-16,  processing 33 (9946.3 per sec) reads @ chr5:70000000-75000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (10145691.6 per sec) @ chr5:70000000-75000000
ForkPoolWorker-16,  processing 0 (0.0 per sec) reads @ chrY:30000000-35000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (12107485.0 per sec) @ chrY:30000000-35000000
ForkPoolWorker-16,  processing 4 (9505.5 per sec) reads @ chr9:100000000-105000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (12128456.3 per sec) @ chr9:100000000-105000000
ForkPoolWorker-16,  processing 0 (0.0 per sec) reads @ chrUn_KI270393v1:0-1308
ForkPoolWorker-16 countReadsInRegions_worker: processing 1308 (351068.6 per sec) @ chrUn_KI270393v1:0-1308
ForkPoolWorker-16,  processing 17 (27701.3 per sec) reads @ chr14:75000000-80000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (11909343.4 per sec) @ chr14:75000000-80000000
ForkPoolWorker-16,  processing 8 (18620.7 per sec) reads @ chr5:80000000-85000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (11722003.5 per sec) @ chr5:80000000-85000000
ForkPoolWorker-16,  processing 16 (32720.1 per sec) reads @ chr5:50000000-55000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (12040868.2 per sec) @ chr5:50000000-55000000
ForkPoolWorker-16,  processing 30 (51170.8 per sec) reads @ chr15:60000000-65000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (12001824.5 per sec) @ chr15:60000000-65000000
ForkPoolWorker-16,  processing 69 (82101.3 per sec) reads @ chr11:75000000-80000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (11964978.3 per sec) @ chr11:75000000-80000000
ForkPoolWorker-16,  processing 13 (25034.9 per sec) reads @ chr12:25000000-30000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (12051607.3 per sec) @ chr12:25000000-30000000
ForkPoolWorker-16,  processing 16 (28520.6 per sec) reads @ chr8:15000000-20000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (11975671.2 per sec) @ chr8:15000000-20000000
ForkPoolWorker-16,  processing 87 (82932.8 per sec) reads @ chr6:115000000-120000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (12037744.2 per sec) @ chr6:115000000-120000000
ForkPoolWorker-16,  processing 6 (12898.9 per sec) reads @ chr12:70000000-75000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (12098348.9 per sec) @ chr12:70000000-75000000
ForkPoolWorker-16,  processing 1 (2870.8 per sec) reads @ chr14_GL000225v1_random:0-211173
ForkPoolWorker-16 countReadsInRegions_worker: processing 211173 (9611447.9 per sec) @ chr14_GL000225v1_random:0-211173
ForkPoolWorker-16,  processing 7 (16140.8 per sec) reads @ chr17:20000000-25000000
ForkPoolWorker-16 countReadsInRegions_worker: processing 5000000 (12144491.0 per sec) @ chr17:20000000-25000000
ForkPoolWorker-46,  processing 139 (70968.7 per sec) reads @ chr22:40000000-45000000
ForkPoolWorker-46 countReadsInRegions_worker: processing 5000000 (11240075.9 per sec) @ chr22:40000000-45000000
ForkPoolWorker-46,  processing 0 (0.0 per sec) reads @ chrUn_KI270414v1:0-2489
ForkPoolWorker-46 countReadsInRegions_worker: processing 2489 (373216.9 per sec) @ chrUn_KI270414v1:0-2489
ForkPoolWorker-46,  processing 17 (27798.5 per sec) reads @ chr3:110000000-115000000
ForkPoolWorker-46 countReadsInRegions_worker: processing 5000000 (11538904.3 per sec) @ chr3:110000000-115000000
ForkPoolWorker-46,  processing 7 (15550.9 per sec) reads @ chr4:95000000-100000000
ForkPoolWorker-46 countReadsInRegions_worker: processing 5000000 (11875751.4 per sec) @ chr4:95000000-100000000
ForkPoolWorker-46,  processing 36 (52813.9 per sec) reads @ chr9:20000000-25000000
ForkPoolWorker-46 countReadsInRegions_worker: processing 5000000 (11933978.1 per sec) @ chr9:20000000-25000000
ForkPoolWorker-46,  processing 74 (82723.5 per sec) reads @ chr16:70000000-75000000
ForkPoolWorker-46 countReadsInRegions_worker: processing 5000000 (11811600.3 per sec) @ chr16:70000000-75000000
ForkPoolWorker-46,  processing 62 (76439.4 per sec) reads @ chr10:115000000-120000000
ForkPoolWorker-46 countReadsInRegions_worker: processing 5000000 (11833921.8 per sec) @ chr10:115000000-120000000
ForkPoolWorker-46,  processing 0 (0.0 per sec) reads @ chrUn_KI270548v1:0-1599
ForkPoolWorker-46 countReadsInRegions_worker: processing 1599 (404675.8 per sec) @ chrUn_KI270548v1:0-1599
ForkPoolWorker-46,  processing 88 (96648.0 per sec) reads @ chr8:65000000-70000000
ForkPoolWorker-46 countReadsInRegions_worker: processing 5000000 (11798960.7 per sec) @ chr8:65000000-70000000
ForkPoolWorker-46,  processing 15 (30364.2 per sec) reads @ chr8:85000000-90000000
ForkPoolWorker-46 countReadsInRegions_worker: processing 5000000 (11914546.5 per sec) @ chr8:85000000-90000000
ForkPoolWorker-46,  processing 45 (67001.7 per sec) reads @ chr11:35000000-40000000
ForkPoolWorker-46 countReadsInRegions_worker: processing 5000000 (11793062.2 per sec) @ chr11:35000000-40000000
ForkPoolWorker-46,  processing 0 (0.0 per sec) reads @ chr22:0-5000000
ForkPoolWorker-46 countReadsInRegions_worker: processing 5000000 (11909593.6 per sec) @ chr22:0-5000000
ForkPoolWorker-46,  processing 6 (14614.3 per sec) reads @ chr2:80000000-85000000
ForkPoolWorker-46 countReadsInRegions_worker: processing 5000000 (11886682.8 per sec) @ chr2:80000000-85000000
ForkPoolWorker-46,  processing 13 (24561.2 per sec) reads @ chr7:95000000-100000000
ForkPoolWorker-46 countReadsInRegions_worker: processing 5000000 (11892823.8 per sec) @ chr7:95000000-100000000
ForkPoolWorker-46,  processing 37 (50998.8 per sec) reads @ chr19:50000000-55000000
